Q0_1,Q0_2,Q0_3,Q0_4,Q0_5,Q0_6,DQ0_1,DQ0_2,DQ0_3,DQ0_4,DQ0_5,DQ0_6,Label
2.676686498644388,5.828604375159461,1.9140330807260533,-0.5981379236583102,-6.000493316832213,-5.024180803116524,-1.0673401935412867,-2.1364214303587503,-1.8404603426728992,-1.3484592832007274,2.0802023681679334,2.5795908437509327,0.0
-2.2751345554279068,-3.7734675863115883,1.3088370705183445,0.8665401192087678,4.13290241875629,1.56232735651927,2.055138874377406,1.034993352152569,0.19478476907593256,1.5932344988283171,0.5394340320180468,2.5755796084814113,0.0
4.307374235846355,1.2186824991959764,-1.2679211823560428,1.0732770159272036,0.8024896944383881,-4.3584952831416235,-2.3570062108124956,3.0574189539656333,-1.888952877600753,2.8420587322300603,0.38315500233377353,0.31283641999962963,0.0
0.18128174754051685,-0.14668809532998228,0.8865950100587447,-2.1225317880545767,0.2569339558369279,-0.5834716463470677,-2.182592198262065,1.3541358311653933,-2.91185875589815,1.8660942537069491,2.7529927234438407,-2.8066272355658315,0.0
-3.1138886459421897,-5.696401038470055,-0.11312900649662838,-0.8371319030490509,-6.0302040207794265,-5.889698223801666,1.7456482751614932,-0.25058978239818286,1.7851041219446802,1.7509253975175296,2.168770874093485,-2.1318795201244027,0.0
-5.392950248722877,4.592278601373485,1.0518422187701857,-5.94828245903781,1.294888404869468,-4.666899821883627,-0.27838736294315103,0.2943387608953696,2.8331745820934082,-1.697786425568868,0.7329266711782823,2.891144573440398,1.0
4.774225302806647,2.462310527076273,-0.13933724054679653,2.786837100810166,3.5769119908479485,-5.121698024083856,-1.0946481744819976,-2.7199671056029677,-1.8560568048582395,1.3709854353869861,0.8340659015921865,-0.8082249792872473,0.0
-5.803911104411226,4.314626462938103,-1.6632152423365245,1.661564130819075,1.0938592352450884,1.125810408579457,0.00015788482525191938,2.884363177757884,1.325313689577356,-1.2444960038396964,1.1947629391897276,-2.6970900652579375,0.0
-4.301481674349205,-1.3249465373212228,1.810740404932874,-4.290518773572856,-2.234033560190082,0.0679419413602318,-1.6463572779866689,-2.311098571689478,1.0308922921001682,-1.1817661162670379,-1.8509026661529093,0.7251705440299228,1.0
4.33699345595673,4.250498298617892,-1.306087682145366,-0.9993772410782249,-4.322760109336391,2.435161657962208,0.6163373098170615,0.292142100733364,-0.9834664695048767,-1.992729044964139,1.753816092669095,0.8701140892340131,1.0
-0.26849109763829837,-2.479260133063598,-2.737982768750053,3.089328739110341,0.4274845655498716,-2.0749845145296835,1.2161900753476904,0.4979249887446233,-2.1052599684784212,2.0879242111345393,-0.3413131256012756,2.2999273243838285,1.0
3.9969255402400776,6.037216620583976,2.5874691437753965,-0.5099323494991728,2.952279391933331,-3.85251126981697,-3.085853627429788,1.6534360702615998,2.2730984509497163,0.47055773642545295,2.716934411749648,1.7243899193849161,0.0
4.998759787513341,3.98200532896786,1.265940496657164,3.0001768444790287,-5.639960614261295,-5.6770497792642844,-1.6493078449902354,-0.6968659794357155,-1.8256516881498261,-0.4101933775249913,-2.2634295389052173,1.1385174600326344,1.0
4.4113799408885495,2.2912352699777845,-0.38750675170911686,5.397851017636597,-1.657862148174198,-3.167877367751792,-0.3829512686608991,-1.7441702570565791,2.2170624866108013,-2.4802199011306167,2.404437915312384,-2.7096265889351665,0.0
0.7087183792715761,3.6467870636996356,-0.26568998946069033,-5.266246024457742,-5.876942443734308,4.162453331946965,1.1430722700259266,-0.0360248182951981,-2.9677200538676605,-0.5682572893120343,-0.3106708007134267,2.692543768624626,0.0
-0.3537229698363378,1.6563685233953933,-2.8022784951910493,-1.643368234888972,-3.8582915278124092,-0.3153212857466281,0.9375390669381205,1.261522709195559,2.297170653820856,1.3279961338774573,-1.3470598687066238,-2.809116445220553,0.0
4.615467360803558,-4.408224375743446,-0.5372065657357079,5.0280313141773085,4.080889586356774,1.7644677081319387,1.7347668916652208,-1.2793309790456975,-0.9996101893639033,-2.950381793668936,1.903971771385411,-1.1626004421376366,0.0
4.603018248315264,-4.0955137613187365,0.0017410978397816024,-6.038312968121963,2.906629753503699,0.7665128047689702,2.4487269513444567,0.16623242847047148,-2.964138902570512,0.26123055782688676,2.693787530448512,-1.717325395672112,0.0
1.6880521372274933,3.84022829884473,2.1395998658077424,5.4450571306752416,-4.131864565117974,0.21381515317824817,0.3451052337936322,1.9644843393372766,-1.8343084912623493,-0.9021335258265908,2.896367507100556,-0.07713311973724135,1.0
