Q0_1,Q0_2,Q0_3,Q0_4,Q0_5,Q0_6,DQ0_1,DQ0_2,DQ0_3,DQ0_4,DQ0_5,DQ0_6,Label
-3.5395026927857143,3.17024116506359,0.0425762808664607,3.1299593512991866,0.8603571291132113,-0.6206674878315805,-0.816816941076409,2.828444657171896,2.7623938141898994,-2.757807429546537,-1.3702840974886834,0.09257248742059199,1
-5.2206000222525395,-2.847841154011499,1.3053226618249374,-4.268730278755722,-1.4557185112193824,-5.742751319079014,-2.282008976509898,1.532070398675938,3.109928896725846,-2.5870906292031317,-0.8001058166042676,0.8077735282890925,1
-1.93543753632264,-3.8528720994408054,1.268221971219047,4.7502083716464565,-2.1542841119530536,-0.7224168176014523,1.9673297530516884,-0.05640182942302774,-0.9224397089565053,-2.3243497619672713,0.6335878861150102,2.385102247335319,1
-0.17404675297707684,-0.4349319662119431,1.1104327349045091,-2.808916492471203,-1.8983410589494039,-0.8976383785814628,-2.812972779647128,2.580075948448641,-0.4853930522822236,0.579387232973569,1.0603383960561947,0.1123414739269748,0
-2.651792349661971,4.136101535935731,1.4160885386932334,5.047265466719789,4.909125031907946,2.5601464225825215,-0.8453216129159018,-1.3600503199603302,1.8774665211025447,1.3695679380908503,1.0939696930170948,0.6157237715584465,1
-5.535672833268488,-5.931931516257917,0.32433318665388455,3.6077502752166666,-5.444872073460276,1.2798766525025167,-2.741456460398186,1.6570936383024688,-2.7298677374158506,2.667528499455454,0.022954896100555455,1.5551177972977621,1
-5.361255842414054,5.080371543181249,-2.139694660642257,4.0718351473467145,2.3784268934149857,4.31824665018333,0.5635644828069308,0.1486858724884561,1.809606788556446,-0.7453744139012266,1.1345367501314172,-2.9238411419470163,1
-4.172648285956525,4.1004282133991286,1.0795694320348392,3.0362000500437674,-2.616231630638897,0.4857652589635002,0.9156002447473601,2.1834048836572086,1.4194919766327385,0.05656273005379475,-2.76734982568594,-1.7175394516224154,1
5.76999817238865,5.415909211309289,-1.5141539325783884,0.8740144899733018,3.895971796163563,5.92065078802216,-1.5153838759567801,-2.737329592201588,-0.5297598603783302,0.976943402960865,2.6695498046123616,2.524518368661674,1
-3.9578120067244935,0.8639202121777751,2.0699679480694435,1.4937373697821048,-3.4853126191760255,-6.057588087355158,2.9013261957474277,-2.555730982651569,-2.368383384268739,-2.5252029211842215,0.5093457546172302,2.0569645162441805,1
