Q0_1,Q0_2,Q0_3,Q0_4,Q0_5,Q0_6,DQ0_1,DQ0_2,DQ0_3,DQ0_4,DQ0_5,DQ0_6,Label
-1.7988089905873679,1.0831257295407708,2.2737215551002627,3.1735180041206412,1.419531484548818,1.936533209396039,-2.6762501908275427,0.29492410277433523,-2.0628388893707417,0.504163994161634,-2.4849411392842806,-1.2932872028138747,1.0
2.9709885067227404,0.420332848425649,0.9309131057433424,4.851448063029396,4.4691449776941035,-1.6798412997277357,-2.6838953470401288,-3.065393062095082,-0.891071948760155,-0.870195339327374,0.5938414714362934,-2.9262318974954087,0.0
3.0933061619542332,4.807060850706909,-2.3994260903693445,4.699061183644043,-5.654454218480377,-3.8339601365919243,-0.732702838223195,-1.7098326443573182,-1.6563488307370609,-0.6305516502268524,2.386191570550153,-2.4911357770540814,0.0
-2.3827129119941324,-4.775826726905958,-2.0491739385967533,-5.169688028871816,5.963430030702643,-3.142451557507997,0.5886216624187965,-1.8433986153274544,-1.5539163368749351,-2.3950980461387426,0.9942108908479659,0.5447080543190177,0.0
2.16364668684089,-2.3692227389697718,-1.8302544915096048,-5.226518901948173,-5.506479346923851,-0.243226973861276,0.9832774100278656,-2.9997128197033374,0.5349539608554923,-2.300148220075616,-2.504147178777111,-0.06815775115985057,0.0
2.866072969596745,-5.121598074708425,1.8520126023788412,4.503873432540233,5.901404621940424,4.21497220915186,-0.5377949365164278,-1.84226232430463,2.577428551307841,3.0740598820896885,2.93131608790332,0.6602258105102097,0.0
4.039982792100076,-3.2175027943661076,0.7403685968252609,-3.6189656719728296,-1.5984784620852057,-5.823012516197854,-1.320477903469657,1.3440348193860205,-1.469271608616997,-1.485274884753217,2.1434532059294975,2.108617878841904,0.0
-5.057568394234857,-3.597080035320945,-0.14603588978827053,0.8224172895631883,4.0137200792264505,-0.6438688881639534,1.6034511631974033,-2.0729186895061633,2.088517691283316,1.628162322634381,-0.6207461098191809,2.1786144763146558,0.0
-5.850819696733201,-0.4258899033872119,2.5284625840499944,-0.08196694208784194,4.819112122307974,1.7136742759930739,-2.841158338647485,-2.2355914378763853,-1.0410182731589046,1.4544170284341211,1.311673423277611,3.1489576352061937,0.0
5.171736456018465,-1.5050666406382822,-2.09309206215037,4.365213611253111,-0.25772573960632705,-2.4822421674894164,-1.677770182820838,0.38349216201470515,1.9338174880101593,0.6313738640671938,-3.0481177758002485,2.8999051775837463,0.0
-6.238841481904492,-0.06780658864841538,0.3604811768100631,-3.2547713143344503,-1.572514806535752,-0.06438337962629515,2.3807738419948197,-2.9688933881233237,3.016952991116933,2.230955008336676,-3.008574042832907,1.3364044630451364,0.0
-1.999878006710614,4.374729051004897,0.6993361886493443,-5.944705860939503,0.9531788510948198,3.997441771587681,2.155108745968058,0.022317624601476904,-1.67847757991428,-1.0029216012555153,-1.0366467607153278,-3.0856690742105166,0.0
-2.209017259347852,-4.768881027481976,-0.47004780371425214,-5.432197233472712,5.5568168463743906,-6.0513838811886345,-3.1036488464959904,1.0420998832002808,-0.14128163245786896,-2.124971613072001,-1.4923393172893151,1.3567631714476276,0.0
-0.553934634410612,-2.911360756632593,-2.3629676553473424,4.986593691031066,5.2948357476766965,2.657142449433392,1.699471192373497,0.4923159864896789,0.03762306867523213,-0.6454903005431896,-1.7868144917510507,-2.512714335509939,0.0
-0.6214805098175171,-4.250060420376165,2.5270200634598066,-3.009693725402712,-0.20855778053866647,3.6721227596223187,-1.2670301960323964,0.6423322483419729,1.245533684197587,-1.2165756439675264,2.126622830848879,-1.5115583506666164,1.0
-1.1220519585756055,0.5040198373141234,1.3133075158130278,-6.171146822916503,2.5244013745556124,0.11127497979077372,1.9760109393402288,1.672504924515947,2.461773360660096,-1.0835379939397458,-0.33514490806132,2.00884614843302,0.0
0.03799398878548477,0.5910608283789767,3.083534663527783,0.39238673357950393,-4.168157762599513,-2.305338896879994,-1.3654925642983864,0.4132217231724229,0.22880525824325737,3.116802410530603,-1.3484764578886435,-2.167403985855019,0.0
4.805351285982603,-1.5898760642815146,-2.5437921864523854,-3.9790936210012946,6.092955903450717,0.6072786858918482,-0.2972526232593098,1.5952842684433945,1.7369934018985664,-0.5633226695758053,-1.440937003426077,2.496368935774683,0.0
-1.640294217123504,-2.7122074602001156,-0.04914766230981682,4.38009934625712,-5.421748622844708,0.724511697738861,-3.0932708195778296,-0.4180816795403679,-0.39178711543909817,2.572860999734318,2.463064159932858,-0.8239155679296277,0.0
-1.0980208381687113,2.988302427359164,-0.2173845781400976,2.4421861191683387,-3.791384673209392,3.3350870120185085,2.42685339477269,-1.8791587601861799,0.9287048704391796,0.7817982929929479,-2.5940405215933575,0.909571985230718,0.0
-2.440785733799695,-1.1713862173761527,-0.6135800915922927,5.537406115829599,5.196568299044202,6.281704663534692,1.0124754924828436,-2.335778145496662,2.4272382886771564,1.0944488450178778,2.787133541435348,0.7267714313725286,0.0
-5.509816540410276,-5.039638968747733,1.9458729748126862,6.21774563640167,-5.564139409735504,1.1322690719525434,0.26022909221455715,-0.36994458919750794,-0.30614195211512074,-0.05978121127372571,-1.6831762630048972,-3.100175446062246,1.0
-4.267501947504821,-4.449303171800162,-1.9534491066232427,2.4156367924405675,-1.4135734366751542,-3.0112954348198726,0.8773669154748842,2.360511973326497,-0.7003731921466314,1.2025201146665587,1.2519791184989026,-2.9459643148612464,0.0
-6.114645409171646,-5.012145496939618,0.48861819817597985,3.9781109498062026,5.6260037084143395,-3.7437511961964227,-2.5945663907358543,2.9926126959936723,-1.9092527940255246,-2.056133938944492,2.457580607576684,1.9003993913996204,0.0
