Q0_1,Q0_2,DQ0_1,DQ0_2,Label
-0.33430796985696976,0.02946345082518942,1.7671728459653213,-3.1218796321529023,1
2.623805268788078,-0.4810819501232211,-2.3204666141789136,-1.3311210673352392,1
0.9331845712296936,1.1951370235959464,2.0249010739285165,5.756657538067794,1
1.5044302069750373,0.7729517733540066,-4.204837039186369,6.116768288428439,1
1.2227956184616229,1.4318621658054642,3.4054167382532423,-2.5543214524487166,1
1.3663705658012901,0.013984713972371221,-3.15131436217413,-0.6103873963862938,1
-2.998030889080748,0.08832553923938091,0.6226984716970687,-2.162801155127765,1
-0.511012376780513,-1.9182901862683157,5.643692662304241,-0.3800595002837994,1
0.28003481180937717,-3.0483533884443386,3.031984526478892,7.562742791385899,1
-2.8172151062553237,2.968238139022157,5.650167007080038,-6.916788505754967,1
-0.13616486943760187,-2.5708796310168407,-0.7282681693500752,3.897613149424158,1
1.8131481041185813,1.1825770582595263,-2.3394157640571667,5.422201740736215,1
-3.002336360030329,-0.8089845053836755,-7.465783162178674,-5.40575105566492,0
-1.3848709993601829,-3.0097233109807338,-5.8275933159612965,-0.9363884034154815,1
-1.540324394097302,-0.2583439040664115,4.587177770883677,-5.041467634295831,1
0.06703071934630112,0.8203491692039186,1.6895907977938514,-2.071940560935392,1
1.7453436063955436,0.132690323448859,-5.9644157426718145,6.242343617795916,1
2.2378078572748183,3.001364381674559,-0.5830423315896809,-3.7972207219374656,1
-2.6718945403503245,-0.49632010481869404,-6.969013851048725,2.3019772662440676,1
-2.3686986053796995,-2.6086788088474564,-0.6127813252073615,-3.286763187738126,1
-1.9074215485021409,2.8299355257860253,-1.5010678621962672,4.555702313132997,1
1.9891123682744887,-1.4994980609632218,-5.928542745062403,6.166961079405064,1
-1.960229703279131,-2.053729424744283,-1.5853329529868088,3.4437328640468756,1
1.6920611715903648,-0.8537910412452132,-5.498086479046586,4.497074598840641,1
-2.639231637243722,-2.089017426092151,-0.77662986916366,-5.8578451116572285,1
0.6847373064461446,1.2413901060888106,6.779690682142638,3.800348821889413,0
-1.3920007470119062,2.871665857183559,-1.063190157134125,0.6218745863441146,1
-0.7001239280522964,0.3639954927959854,3.1711783049667073,1.8704630607582189,1
2.5060728055923533,-2.9565541926297243,2.7658155603701022,-0.21755000541601532,1
2.098284649510145,2.1383908755348964,3.3651520255401515,-0.8321390405363989,1
1.9046890636677825,0.9073726092993741,2.492137820222638,-6.31391211967861,1
-2.6244961112558793,1.5869786254408194,-3.294099658730442,-4.1045044223428935,1
-2.1605757350308403,-2.3426688554980393,-1.5768773424834563,-1.0059771570607285,1
-0.7152428652965828,-2.6790400831175267,-5.061435574528792,-1.377536264332928,1
-1.6448836611879394,-1.6308966196646073,-1.7009960306564125,1.9383051641786224,1
-0.687339226982361,-1.7222653665651704,-4.248694895681586,1.1062111523852565,1
-0.729307598705613,0.6199164801409598,4.868850313252194,1.5361141048098528,1
0.9466080476830756,0.3357554592665055,-6.74260002674994,-1.3537393386460845,1
-2.107743192392811,-2.8351591104352867,6.2523703511051885,2.507070114067579,1
1.1556371165845762,-1.5686752937375381,-0.14471180570049036,-0.6656175344846229,1
-1.7945742141112937,-2.0866371135758652,2.0099685552659547,-0.6495239066462641,1
-1.5913690574156003,0.9975713747331447,-2.4241997627367855,-3.8229738033854055,1
-1.5388476112842133,-3.005718847895208,2.3225369864319827,3.985347375588381,1
1.5423314191155777,1.8007665893716656,-5.057912934006744,-4.454894527507642,1
1.3051107030574691,-2.4631348965016877,5.273542876940978,-1.8931684765930843,1
2.589600344817737,-1.129140826737466,-5.23767546550531,-4.457355793319923,1
-2.8787177736952008,1.307927177795574,-7.73578969948589,7.44246941289588,1
-0.6544022783718635,2.8804791782170085,-3.152491084955747,-1.8321476700530095,1
0.6734048595261029,0.7321209006249685,2.216190115250418,3.6568441447916697,1
1.3196597660286065,1.5446601397234083,-4.285317829057293,1.8886930680113831,1
1.579841023536578,-3.0314729738888735,3.768228501417978,-1.2341689954360344,1
2.414818283978164,-2.0757633371186683,-2.334776176364718,5.593405377718822,1
0.19615453703856867,-1.5960757266739112,-2.6076789386824935,-2.321643079708439,1
-0.9171743494596551,1.6532628859619836,-4.9539409691054175,7.341420656180475,1
2.9174519255876925,-2.100219871064679,-0.03078559391076041,-5.0058266592934295,1
3.1049536569866145,-2.3161731875758296,-2.6808257427952764,-7.881337690736181,1
0.7685699302185722,-0.3296282897819256,5.857047080799665,5.980406411178869,0
-1.9914617483594974,-2.656924366502077,0.7969455274109905,-3.989646550529125,1
-0.1115028371550717,-0.14328486624187153,-3.4410492056046564,-6.295274451427193,0
2.0577857843000977,0.7536058527301108,-1.3988391801648739,6.803647322231237,1
-0.20467783593702782,-0.6116180152600927,-1.9060538675567056,-7.945708091133747,0
-2.3890432982191125,0.10794600661806752,-6.651966423963387,-5.632489369165736,0
0.959993881323209,-3.1340547225128983,5.152815626846397,-3.777879771455053,0
1.802827808771175,-1.970938498178394,-3.8588754583890132,-1.8392590144611525,1
1.6503633411714054,-1.0584036713321279,-0.7996556879025558,1.1601423182815402,1
2.0678115175859757,2.8323782569900144,2.8072752604870352,7.022306943969676,1
-1.7449728506450706,-2.170888261777191,4.853122920071501,6.723777041351079,1
1.3574227924963127,0.6622213091278311,-1.06823522131228,-7.543175430185736,1
1.6912019181656417,-1.0065935270375514,4.294244254611446,3.588177454638771,0
-2.028094404012971,-0.9924681939189468,-0.8619416053059847,-7.424011874034775,1
3.141013069959291,-0.17316572058516444,1.6831206786947277,-4.893656028917238,0
-0.5494594513593656,3.0173213582585703,-2.0837758679624834,1.4155439007299133,1
-2.1351483317711315,1.62077490109208,3.7249335420138845,-1.6541369399323607,1
3.0197588821891017,2.951983033332392,3.04758512998119,0.01402962961378229,1
-1.8392834886821097,1.544045027356062,6.7873538047380055,3.089057105512259,1
-0.947891157478062,1.2393439368187522,6.80335888546343,7.211587419568733,1
2.887340244820874,2.919955095927576,-7.430486123530651,-2.1948259379611255,1
1.276030901582856,-3.0481626522985814,-3.3925873756768983,5.145170606701694,1
-2.9924306635089035,2.838812557920832,4.925049957948421,5.051571379328516,1
-2.0997771412673196,-0.46693434108182563,-7.694571967264347,4.737572023596705,1
2.0688038174129604,-0.5136498940925494,-0.38189228692795396,-5.553263666360284,1
2.964011344141432,-1.1078137034898865,6.276677429303383,5.173325076312532,0
1.7700996949770147,-2.6497915548585507,-7.280126677013978,3.4080279288279023,1
-1.7494602309141567,1.8042332900634168,-3.9066011060914025,2.8424198742629567,1
0.6456638611625891,-2.2603909984767934,-0.6301269553346867,3.689888266050813,1
0.41196114406823137,2.889995408758904,7.309368736669146,-6.421567805626472,1
-2.646800492776316,-1.147389349773607,0.9931802388651896,3.405577830252154,1
2.3855166259052982,2.4807204519173274,-3.2932437576279288,-1.6814929934554943,1
-0.9550689910808909,0.964154901181379,1.4592299923677619,-4.125735910482472,1
-0.6818165933033526,-2.497459270059101,7.668732672718603,-2.872751978278613,1
1.8277735763315954,2.1813828154400055,-3.601399717952324,1.2343657112844344,1
2.723768511916491,-2.3180955558292258,3.3707322878681936,6.367400695299455,1
1.4473416519704045,1.820867536536504,4.514380200023677,-3.0713120544630037,1
-0.11364051712499901,-2.123223931900091,-5.798340355971847,-3.300569709882879,1
1.181059576460009,-3.1411202642352487,0.7707453557940056,7.330785585860532,1
0.3389387253793603,-1.2931310660775954,5.076083118756268,-7.275472541417157,1
1.380653082476262,-1.0462738105545601,-1.569712026557836,3.4678389244926464,1
2.4749652755867944,-1.9320238580509779,-5.951741697462966,7.932488308112891,1
2.049616848954,2.8404999755535254,1.1234714916391084,7.779923945338062,1
-0.6042607578358261,0.7829990333729815,-5.8350185266982955,0.9964621046895594,1
1.0013632122752503,2.034755444330351,-3.417069000104144,7.365523025108821,1
2.008562123614926,0.42590182416193967,5.873097384603433,-3.067392586620633,1
-2.9018918981517867,1.7510852200936684,-4.787837830963147,6.506382097711331,1
3.016154176642628,2.851522527724211,-7.55593186073793,0.9946430335381713,1
-3.1329000127122355,0.005937780892272482,-3.8325878125876027,-2.4502519698206235,0
-0.6687604783119645,0.8514728055204968,-5.6396669375231525,-4.326850695936701,0
-1.9742926570157333,-2.0013070540993394,2.7441272110807198,5.231213637899115,1
0.1331520873596581,0.05877797725492773,4.701176387380226,-3.3132708553854258,1
-1.230246072769132,-2.875262392497923,5.54929804677678,-5.781526025490477,1
2.076830395224233,-1.038500008080447,4.14385115024241,0.6481579345603166,1
-0.6735700608394066,2.8889744296361153,6.2225551317607515,-0.007306806517350495,1
-0.024874143510486668,1.621520613335865,-5.1526382326097675,-0.43067058084449883,1
-0.35980553855785447,-0.6104759792038075,-7.984842239177425,3.91180813950945,0
1.2606700350508229,1.3554613715375572,0.6250222969024701,-1.949914002790658,1
2.859803416533717,-1.6674155188668127,-4.844567419900574,6.633196518263205,1
2.4399412413388273,1.6827922069992178,-1.2128943180036256,4.7399437769988335,1
2.5432204748770983,-0.34698074335378815,4.487246878911995,4.3756624075326584,1
-3.0077696443026474,1.8903626686455084,-3.4376001040368855,-4.719861842439398,1
-2.043265487059494,-0.34209664596200673,-3.5143500777773884,4.11710308331595,1
2.3782803848793455,1.3634146693444418,2.3779444471283178,-6.960084758520313,1
2.8305564039052964,2.887094792810621,0.5459944449787955,1.7932560380116218,1
1.8048004593026636,2.6694151180973744,-3.6023664817047027,-6.263624725930795,1
-2.365879282468237,-2.9231876356486426,2.518988118296333,-5.57409902066634,1
-0.27139332980278086,-0.19011348332802314,-0.7531589766641407,-1.249647042611688,1
1.6150547615592181,2.5260831904534786,5.1095486369553385,-3.8027577371797,1
-1.1452918461239077,-0.7007678725136532,7.621511449996989,-3.7177975773017824,1
-0.9269743361148262,3.0745731219943266,7.57122739533396,6.05924953755793,0
2.039136695498403,-1.3263586580327509,-0.718060425909476,4.577802846269835,1
-0.7794072507691405,2.055797709610599,-3.473068181242308,-5.125816543605973,1
-2.742613349213476,2.421502420261361,-1.4907834200494676,0.7131876400724622,1
-0.5437374934112853,1.3567047304227158,7.793555145764746,0.3713412304511845,1
-0.16018482281854451,-1.059018539695154,-5.693640330970947,-1.551332657486853,1
-0.8496080467323281,-0.2164270154232586,7.351507631892197,-0.18657555923404523,1
0.050653030757932704,-1.6838725908704777,-3.7898370076195853,-2.937855166737805,1
-2.297580476639288,0.7396057431650442,-7.630532154294791,-3.3670844031553475,0
-0.1706523228297332,-0.31712962275959633,-5.783027744877053,5.1179725605363195,1
2.9551116306514142,2.7983972834960618,6.350818512137986,5.478745511010562,1
0.9846325942809893,-0.715323737330614,-4.433326277822227,-3.9997117875471933,1
3.0821635752331735,0.857991471740509,7.495382738465782,-3.715071176256629,0
-2.1304899768295273,0.366990605795146,-5.336379390284868,3.3591852059478935,1
-2.670790651993921,-2.619632620229465,7.232817567097225,0.4411512776381432,1
-1.0995204599911008,-1.2075945040918652,-1.0308923924725484,-6.251752513302225,1
-2.592816633129478,0.23484186898046344,-2.861424638306959,4.607838145151316,1
-2.5318030065676043,-0.99389403942032,-5.383677262430332,5.72596415219015,1
-1.8068587925470747,2.951417974267674,-5.995788568270505,-1.7672561094452846,1
0.6591912473262842,-1.7101802160197273,4.577378062000722,-3.033698595291174,1
1.3266212774053638,2.62037929609971,-6.690871365924419,-6.027871344633587,1
2.844888632629231,-3.1104661685339505,1.7345379749363072,-1.1113531991583407,1
-2.1064128754500304,-1.1617866188247359,3.653233239747099,1.8446641755563977,1
1.295385553103153,-0.10731094820038445,-3.906185560401516,-6.503532848792984,1
-2.610711609008301,-2.188183838734208,-5.160437114798057,2.843148944971558,1
-2.009255331247779,2.967209834661835,0.21054943966586315,-4.812914431249913,1
1.9770316172159994,0.9350523110722362,0.19425163996521455,2.5405453375006832,1
-0.4512128162563025,0.28799702707276564,-4.302662791643163,2.636435744660538,1
2.1890256693717083,-0.1448809024075599,0.7523049728564413,-1.578224182027201,1
1.0884538389842664,-1.5815118772355201,0.193454102787463,3.4891104438543827,1
-1.9899063252458147,0.21348368420734865,-5.160005930810765,2.4230412031748223,0
1.1890541060254067,1.3265660525183414,-5.967055357682828,-4.487062649647958,1
-2.1078087295395136,-3.0292326582846276,-6.38691584243403,0.4872901439293287,1
-1.836002824881413,2.4231674391754146,2.9176411649061986,-2.2845431886182066,1
-0.9351556121900679,-1.1132592878116654,-1.727238799173728,-3.676123762071194,1
-0.0385203512550083,-2.170927301638568,1.2537996515860073,2.048993923014761,1
2.7043544301184532,0.769663823491888,0.22303524169810274,3.7497359411777467,1
1.2848384528930916,-1.6196010590427208,7.866769099603886,-7.399106836004123,1
-2.0171523302887087,-0.4469478397903912,4.516937117792725,0.8528157876002975,1
2.618397632638521,2.6664323016201923,-0.03718523841021337,7.738545020876542,1
-2.5279115423411147,1.9242725559039213,3.907525877546732,2.165326072707238,1
-0.3918004123517247,-0.20722953816276624,4.49694679344624,3.3788401154870247,1
2.964048083484313,2.1129289772296787,-0.6130052620844708,5.43644976542353,1
2.4157473857461005,-0.7990722040135543,6.656597774344682,-0.34953366720286105,0
1.0484477347894021,2.517481720929009,-4.230498007223558,-6.8733012201805135,1
0.16187803919690102,-2.6610444704561838,6.578758003407248,-6.125720280169265,1
-1.129750865838778,1.1478485374777971,-2.931797526569392,7.351343238122899,1
2.123717832506493,1.565876783458073,0.4381190349887323,6.403066488825406,1
0.6555549029957017,0.9430924791314688,0.19578193868816207,2.9120227209727467,1
-0.40278917305513406,-2.9987201437022413,3.5704141370831035,7.468417779757207,1
-0.3594255233179324,-2.9356521233031136,-5.72351731657065,-2.1162796715061702,1
2.6616331726252627,0.39103219013798984,5.782781529502065,2.009956261355466,1
-0.1566034155022189,-2.893912748770358,-1.8880314180800237,5.7641393050252905,1
-1.2106945825426711,-1.1281147704092214,-1.0291214463180882,6.555305424722608,1
1.7905874302984994,-2.03411690026964,7.6524124553232085,-7.015678896845561,1
-1.5878645338564379,-0.22182959821539372,0.7735149032713551,-6.496274202580157,1
-0.05025971482297287,-0.9071073492340265,-4.7160047582634,2.734534404258943,1
0.45660703138641834,-1.6112490911352488,-4.395928214866977,-4.835441932451769,1
-2.7389835778500347,2.788116845720726,-3.8284448760683887,5.312236635851077,1
-3.092166650636938,-1.740121074085756,-7.317354357760319,-3.8260131695227972,0
1.2913470927234494,-1.218947106486264,1.084214314135556,3.692828492515588,1
2.224089199546736,-0.4973172897474005,-5.865637824453998,-5.6884314995930705,1
-1.9955153690325913,-0.8463471801426223,-1.4345450038199168,6.523399051192703,1
-0.024960548113399206,-2.1921160582583075,0.3459699661431568,2.031684666189186,1
-1.121454545083182,2.985103506615384,0.8842514375410211,7.054349754419636,1
-1.718347074143012,-2.032584594593539,-7.539616131554302,-3.5978263201803777,1
-2.323208405201827,2.0848168847036543,-4.686549712494692,7.173579056206163,1
-2.7427433151849336,-1.7362980564710206,1.8936113488672355,7.931221472746156,1
1.40512999610673,1.9994014048625246,-2.271354311713658,3.3825937566911684,1
0.2056003903749759,-1.6862143556696267,7.502226979205224,-1.968867739597771,1
2.2557133244235974,0.00768806070360295,1.2370826918869238,-4.742380757813109,1
1.8758269912482088,2.9521736410612798,7.064441407623292,5.831338164484787,1
-3.1214241996304275,-0.8328591196064323,6.46601686817678,3.8095947198822646,1
1.8463733827604552,-1.822058284244343,-2.6188436379837867,-3.318011524889153,1
0.16718629459252288,0.6553076928409785,6.578340535131593,4.090834920111197,0
-0.9446517972011428,-2.655510345528521,-4.653697345967229,7.47002932649816,1
-1.3782893862786028,-2.9191310345977017,2.269861584787108,7.35124453578808,1
-0.6712372732583445,-0.11306231193721583,-0.5688086105389267,7.7331421953643265,1
-1.8977785587571585,0.6336545237883455,-3.1684189896311388,5.167850848204525,1
-0.6335112509142276,-3.0712659229011043,-6.263460354282538,-6.383125147369883,0
-2.215857387442925,-1.6135812082666703,-3.742069910198847,5.01273631216641,1
-0.1174777739885422,1.1900203035359551,-0.6062996019404103,-6.596595755221884,1
-1.3357237652990877,-0.30069063317167455,7.0922437684276005,-2.8905305765584153,1
0.27093078059666853,1.3597390695081728,-1.1823147303402077,-3.893936989200977,1
0.5426797570431239,-1.2028665779913834,0.07375211254232106,-7.091480512490664,1
-1.5411866561776761,-2.0757335816172553,-6.294793241595583,5.645661386236553,1
